Client,Sale_CL,Predicted_Probability_Sale_CL,Predicted_Sale_CL,Revenue_CL,Sale_CC,Predicted_Probability_Sale_CC,Predicted_Sale_CC,Revenue_CC,Sale_MF,Predicted_Probability_Sale_MF,Predicted_Sale_MF,Revenue_MF,ExpectedRev_MF,ExpectedRev_CC,ExpectedRev_CL,Score,Top_Offer
334,0,0.08597625,0,0,1,0.678520849,1,1.786785714,0,0.311238204,0,0,0,0.822619245,0,0.822619245,CC
1199,0,0.512746023,1,0,1,0.373181003,0,5.892857143,0,0.277176958,0,0,0,0.820663215,0,0.820663215,CC
1614,,0.412542174,0,,,0.366598512,0,,,0.512194987,1,3.079821429,0.807971765,,,0.807971765,MF
1438,1,0.241781884,0,13.82071429,0,0.573022543,1,0,0,0.403568915,0,0,0,0,0.80793794,0.80793794,CL
791,,0.10544489,0,,,0.427832841,0,,,0.51162769,1,3.079821429,0.806182968,,,0.806182968,MF
1555,1,0.255071126,0,12.35714286,0,0.605166503,1,0,0,0.491865058,0,0,0,0,0.803971523,0.803971523,CL
558,1,0.309844193,0,8.318214286,0,0.561318157,1,0,0,0.45745356,0,0,0,0,0.798577053,0.798577053,CL
705,0,0.253794098,0,0,1,0.608457716,1,2.138571429,0,0.366404574,0,0,0,0.791743608,0,0.791743608,CC
556,0,0.287239948,0,0,0,0.563268803,1,0,1,0.43474144,0,4.179285714,0.789885501,0,0,0.789885501,MF
542,1,0.197665551,0,20.21428571,1,0.6002714,1,1.785714286,0,0.507817247,1,0,0,0.643438846,0.7898059,0.7898059,CL
915,0,0.594819463,1,0,0,0.538707216,1,0,1,0.475268882,0,3.490535714,0.788443987,0,0,0.788443987,MF
1604,,0.28729569,0,,,0.448686226,0,,,0.505902931,1,3.079821429,0.788242645,,,0.788242645,MF
862,,0.466055385,0,,,0.443929082,0,,,0.505240701,1,3.079821429,0.786180368,,,0.786180368,MF
782,0,0.060279388,0,0,1,0.624796167,1,2.001071429,0,0.418138934,0,0,0,0.781158755,0,0.781158755,CC
277,0,0.189503065,0,0,1,0.56293552,1,2.429642857,0,0.444955622,0,0,0,0.769945073,0,0.769945073,CC
1212,0,0.667572631,1,0,0,0.564159782,1,0,1,0.504463766,1,2.999285714,0.763269299,0,0,0.763269299,MF
1299,1,0.23979916,0,13.11928571,0,0.542765132,1,0,0,0.391791613,0,0,0,0,0.754406646,0.754406646,CL
494,0,0.274436741,0,0,0,0.649065007,1,0,1,0.41392673,0,4.361785714,0.74732803,0,0,0.74732803,MF
1337,0,0.364951136,0,0,0,0.582884302,1,0,1,0.435075569,0,3.900178571,0.738267729,0,0,0.738267729,MF
1471,0,0.171706659,0,0,1,0.588457716,1,2.108214286,0,0.394627272,0,0,0,0.730037678,0,0.730037678,CC
241,1,0.175251342,0,23.71428571,0,0.605360306,1,0,0,0.447241186,0,0,0,0,0.728337636,0.728337636,CL
732,1,0.155087133,0,10.21428571,0,0.631956437,1,0,1,0.488964383,0,3.030178571,0.724473783,0,0.245674192,0.724473783,MF
1391,1,0.169826633,0,4.25,0,0.575057818,1,0,1,0.462293063,0,3.349285714,0.71579218,0,0.122574612,0.71579218,MF
1527,1,0.326942222,0,6.678571429,0,0.58838984,1,0,0,0.411791613,0,0,0,0,0.713880626,0.713880626,CL
483,1,0.25679126,0,10.80964286,0,0.539074116,1,0,0,0.582746189,1,0,0,0,0.712806778,0.712806778,CL
160,1,0.202771731,0,17.0475,0,0.527916607,1,0,0,0.478081694,0,0,0,0,0.7009314,0.7009314,CL
1018,0,0.213701943,0,0,0,0.57236066,1,0,1,0.511593059,1,2.641785714,0.691427858,0,0,0.691427858,MF
1159,1,0.376878175,0,4.830714286,1,0.730608369,1,0.893928571,0,0.344926848,0,0,0,0.477168871,0.686140933,0.686140933,CL
838,1,0.419636079,0,3.892857143,0,0.546943066,1,0,0,0.43474144,0,0,0,0,0.685510495,0.685510495,CL
1585,1,0.185954089,0,16.54785714,0,0.572183273,1,0,1,0.447241186,0,3.410892857,0.682262747,0,0.572207081,0.682262747,MF
387,1,0.256109801,0,10.31035714,0,0.556320581,1,0,0,0.529181301,1,0,0,0,0.676279321,0.676279321,CL
1396,0,0.139903868,0,0,1,0.713854444,1,0.214285714,1,0.464911066,0,3.066428571,0.662784923,0.109197464,0,0.662784923,MF
1196,1,0.193352276,0,17.6625,0,0.646834329,1,0,0,0.322126,0,0,0,0,0.660314374,0.660314374,CL
627,1,0.265378599,0,9.3025,0,0.520258489,1,0,0,0.464239991,0,0,0,0,0.655136014,0.655136014,CL
249,1,0.23584533,0,11.75,0,0.689820562,1,0,0,0.387273263,0,0,0,0,0.653570481,0.653570481,CL
112,1,0.226238418,0,12.5,0,0.623044563,1,0,0,0.509016512,1,0,0,0,0.639797771,0.639797771,CL
1427,1,0.246940507,0,10.35714286,0,0.673823163,1,0,0,0.284152232,0,0,0,0,0.631574574,0.631574574,CL
739,1,0.283845251,0,7.785714286,1,0.512251149,1,2.138571429,0,0.558609136,1,0,0,0.561163794,0.627280415,0.627280415,CL
1348,0,0.043775228,0,0,1,0.661409357,1,1.428571429,0,0.36758135,0,0,0,0.624946196,0,0.624946196,CC
554,0,0.158035377,0,0,1,0.591123487,1,1.785714286,0,0.391791613,0,0,0,0.623976745,0,0.623976745,CC
1404,0,0.278719204,0,0,1,0.586847052,1,1.786785714,0,0.464463766,0,0,0,0.615350172,0,0.615350172,CC
509,1,0.246182217,0,10.10714286,0,0.590340273,1,0,0,0.43618126,0,0,0,0,0.612550307,0.612550307,CL
537,1,0.213114994,0,13.21428571,0,0.501265584,1,0,0,0.464239991,0,0,0,0,0.600166438,0.600166438,CL
672,0,0.401650068,0,0,1,0.548835792,1,1.964285714,0,0.504463766,1,0,0,0.59168357,0,0.59168357,CC
1292,1,0.182711154,0,17.67678571,0,0.667686322,1,0,1,0.489523195,0,1.0275,0.246222865,0,0.590110606,0.590110606,CL
230,0,0.104855094,0,0,1,0.546626239,1,1.964285714,0,0.420009275,0,0,0,0.586929053,0,0.586929053,CC
1592,1,0.216097105,0,12.5,0,0.632988792,1,0,0,0.311238204,0,0,0,0,0.583724485,0.583724485,CL
1565,1,0.191197245,0,15.71428571,0,0.53648949,1,0,0,0.52945207,1,0,0,0,0.574457503,0.574457503,CL
1012,1,0.515243535,1,2.107142857,0,0.366779176,0,0,0,0.393482734,0,0,0,0,0.559395648,0.559395648,CL
1376,1,0.389292372,0,3.571428571,0,0.582012825,1,0,0,0.504463766,1,0,0,0,0.541244825,0.541244825,CL
802,1,0.20238187,0,13.07142857,0,0.636032661,1,0,0,0.484517496,0,0,0,0,0.535385079,0.535385079,CL
1265,1,0.175282965,0,17.17535714,0,0.524766699,1,0,0,0.406165596,0,0,0,0,0.527697699,0.527697699,CL
1170,0,0.030924299,0,0,1,0.767367355,1,0.893928571,0,0.352928339,0,0,0,0.526392215,0,0.526392215,CC
872,0,0.166658735,0,0,0,0.543268803,1,0,1,0.39618126,0,3.346607143,0.525282088,0,0,0.525282088,MF
22,1,0.129897117,0,30.56035714,1,0.618928045,1,1.107142857,0,0.47745356,0,0,0,0.424115345,0.515652883,0.515652883,CL
604,0,0.104320439,0,0,0,0.474029638,0,0,1,0.403568915,0,3.079821429,0.501603954,0,0,0.501603954,MF
691,1,0.327029601,0,4.642857143,0,0.543268803,1,0,0,0.41474144,0,0,0,0,0.496545956,0.496545956,CL
1214,0,0.218325551,0,0,1,0.525239984,1,1.785714286,0,0.386781407,0,0,0,0.492637573,0,0.492637573,CC
491,1,0.307092275,0,5.162857143,0,0.519339372,1,0,0,0.501857506,1,0,0,0,0.48688668,0.48688668,CL
1432,0,0.298727554,0,0,0,0.539871596,1,0,1,0.462920492,0,2.260357143,0.484384098,0,0,0.484384098,MF
1315,0,0.350808591,0,0,0,0.553807221,1,0,1,0.419957072,0,2.724642857,0.480528755,0,0,0.480528755,MF
1052,0,0.357767195,0,0,1,0.334564082,0,4.286785714,1,0.469131622,0,1.541428571,0.339244504,0.479833322,0,0.479833322,CC
985,1,0.395530005,0,3.050357143,0,0.532421536,1,0,0,0.538603264,1,0,0,0,0.477210026,0.477210026,CL
1463,1,0.200729759,0,11.78571429,0,0.591123487,1,0,0,0.429706923,0,0,0,0,0.474875139,0.474875139,CL
795,1,0.212662303,0,10.33357143,0,0.575525073,1,0,0,0.379239695,0,0,0,0,0.467338406,0.467338406,CL
1177,1,0.174699952,0,15.07142857,0,0.551113734,1,0,0,0.441229372,0,0,0,0,0.459981104,0.459981104,CL
770,0,0.406534444,0,0,0,0.266966881,0,0,1,0.533670393,1,1.595357143,0.454364237,0,0,0.454364237,MF
507,0,0.060676904,0,0,0,0.656757915,1,0,1,0.498600696,0,1.798035714,0.446996451,0,0,0.446996451,MF
1369,0,0.345015127,0,0,1,0.425168155,0,2.466785714,0,0.481229372,0,0,0,0.445915822,0,0.445915822,CC
576,0,0.44437904,0,0,1,0.318270553,0,4.396785714,0,0.446517658,0,0,0,0.445377443,0,0.445377443,CC
615,0,0.159154027,0,0,0,0.533807221,1,0,1,0.39618126,0,2.8075,0.440664052,0,0,0.440664052,MF
1230,0,0.553753239,1,0,0,0.335945454,0,0,1,0.531985674,1,1.5475,0.437956052,0,0,0.437956052,MF
831,0,0.139349363,0,0,0,0.60083892,1,0,1,0.464239991,0,2.024642857,0.436348536,0,0,0.436348536,MF
1287,0,0.226164231,0,0,1,0.46621326,0,1.964285714,0,0.375567424,0,0,0,0.426946936,0,0.426946936,CC
1456,0,0.481069988,0,0,1,0.343953516,0,3.607142857,0,0.476211354,0,0,0,0.426739505,0,0.426739505,CC
159,1,0.207070125,0,9.940357143,0,0.556351874,1,0,0,0.397929621,0,0,0,0,0.426222999,0.426222999,CL
421,1,0.19959374,0,10.67857143,0,0.533807221,1,0,0,0.441229372,0,0,0,0,0.425409309,0.425409309,CL
1282,0,0.159191221,0,0,0,0.504881305,1,0,1,0.546631708,1,1.423035714,0.425211929,0,0,0.425211929,MF
67,1,0.317827977,0,4.190357143,0,0.552251149,1,0,0,0.452507244,0,0,0,0,0.423287347,0.423287347,CL
865,1,0.23663129,0,7.535714286,0,0.63546131,1,0,0,0.380014311,0,0,0,0,0.421957554,0.421957554,CL
1470,1,0.266553658,0,4.25,0,0.479226732,0,0,1,0.387145217,0,2.794107143,0.418784744,0,0.301966123,0.418784744,MF
1342,1,0.159539843,0,16.15321429,0,0.581318157,1,0,0,0.47745356,0,0,0,0,0.411147139,0.411147139,CL
905,1,0.107415066,0,13.16678571,1,0.585299145,1,0.892857143,1,0.480687955,0,1.761071429,0.406914767,0.305870616,0.151918326,0.406914767,MF
365,0,0.137465806,0,0,1,0.674050385,1,0.891785714,0,0.323686582,0,0,0,0.405177418,0,0.405177418,CC
1392,1,0.165863012,0,1.75,0,0.757355821,1,0,1,0.491016997,0,1.674642857,0.403752527,0,0.048143443,0.403752527,MF
939,0,0.111862697,0,0,0,0.661798996,1,0,1,0.504463766,1,1.585,0.403356651,0,0,0.403356651,MF
904,1,0.219812635,0,8.321428571,0,0.625809892,1,0,0,0.353819064,0,0,0,0,0.402071413,0.402071413,CL
1011,0,0.202063816,0,0,0,0.595469593,1,0,1,0.444990552,0,2.005357143,0.397093986,0,0,0.397093986,MF
1613,0,0.160827684,0,0,0,0.600878691,1,0,1,0.43474144,0,2.088571429,0.39474025,0,0,0.39474025,MF
412,0,0.067555607,0,0,1,0.664122764,1,0.893928571,0,0.391300374,0,0,0,0.394275283,0,0.394275283,CC
449,0,0.16075048,0,0,1,0.662877884,1,0.893928571,0,0.41769002,0,0,0,0.392798551,0,0.392798551,CC
1195,1,0.341433907,0,3.321428571,0,0.550340273,1,0,0,0.41474144,0,0,0,0,0.387202554,0.387202554,CL
1149,0,0.626970065,1,0,1,0.351374605,0,2.001071429,1,0.504526684,1,1.511428571,0.384729873,0.247060509,0,0.384729873,MF
1190,1,0.291790166,0,4.512142857,0,0.64758105,1,0,0,0.501663445,1,0,0,0,0.384170617,0.384170617,CL
935,0,0.139862084,0,0,0,0.567594012,1,0,1,0.403568915,0,2.344821429,0.38189607,0,0,0.38189607,MF
569,0,0.532444186,1,0,1,0.320424625,0,3.607142857,0,0.480022751,0,0,0,0.370352356,0,0.370352356,CC
960,1,0.194006746,0,9.821428571,0,0.610468973,1,0,0,0.323686582,0,0,0,0,0.369664994,0.369664994,CL
963,0,0.0715341,0,0,1,0.642134722,1,0.893928571,0,0.402800171,0,0,0,0.368599826,0,0.368599826,CC
1483,1,0.176783256,0,11.71821429,0,0.615305117,1,0,0,0.479635582,0,0,0,0,0.366221377,0.366221377,CL
1558,1,0.206765984,0,8.5,0,0.590408362,1,0,0,0.461015022,0,0,0,0,0.363393464,0.363393464,CL
608,1,0.067339394,0,7.753928571,0,0.708961639,1,0,1,0.33670415,0,3.20375,0.363208128,0,0.035160918,0.363208128,MF
880,0,0.198952695,0,0,0,0.567805119,1,0,1,0.537859453,1,1.249464286,0.36146101,0,0,0.36146101,MF
1035,1,0.151400253,0,15.67857143,0,0.66685085,1,0,0,0.402800171,0,0,0,0,0.359384788,0.359384788,CL
272,1,0.162275235,0,13.46964286,0,0.670408362,1,0,0,0.428731433,0,0,0,0,0.354699498,0.354699498,CL
917,1,0.299569036,0,3.928571429,0,0.637484003,1,0,0,0.377160876,0,0,0,0,0.352556314,0.352556314,CL
213,1,0.135672448,0,19.10714286,0,0.651743807,1,0,0,0.514827453,1,0,0,0,0.351705431,0.351705431,CL
907,0,0.260444277,0,0,0,0.540094013,1,0,1,0.391791613,0,2.288392857,0.351269832,0,0,0.351269832,MF
221,1,0.219955905,0,7.243214286,0,0.552954667,1,0,0,0.421484224,0,0,0,0,0.350431053,0.350431053,CL
850,0,0.230760523,0,0,1,0.624896406,1,0.893928571,0,0.444955622,0,0,0,0.349075101,0,0.349075101,CC
1309,0,0.462569125,0,0,1,0.381761722,0,2.392857143,0,0.563086864,1,0,0,0.348739816,0,0.348739816,CC
883,0,0.231972917,0,0,0,0.555625786,1,0,1,0.391791613,0,2.231964286,0.342608009,0,0,0.342608009,MF
245,1,0.244789477,0,5.685357143,0,0.495290016,0,0,0,0.477214582,0,0,0,0,0.340677335,0.340677335,CL
82,1,0.251228525,0,5.396428571,0,0.547414699,1,0,0,0.479044693,0,0,0,0,0.340599754,0.340599754,CL
1143,0,0.124246856,0,0,0,0.542765132,1,0,1,0.411791613,0,2.008392857,0.340567862,0,0,0.340567862,MF
563,0,0.998667992,1,0,1,0.505239984,1,1.3225,0,0.539715769,1,0,0,0.337591191,0,0.337591191,CC
956,1,0.129001361,0,19.95821429,0,0.606958167,1,0,0,0.347468265,0,0,0,0,0.332131653,0.332131653,CL
390,0,1,1,0,0,0.520547304,1,0,1,0.488629638,0,1.379821429,0.329444678,0,0,0.329444678,MF
303,1,0.251690014,0,5.178571429,0,0.425168155,0,0,0,0.419957072,0,0,0,0,0.328051434,0.328051434,CL
167,0,0.146440154,0,0,0,0.595374645,1,0,1,0.43618126,0,1.703214286,0.324043487,0,0,0.324043487,MF
284,1,0.14576824,0,14.98821429,1,0.580878691,1,0.893214286,0,0.41474144,0,0,0,0.301388412,0.318475271,0.318475271,CL
1111,1,0.114583987,0,23.75,0,0.671045121,1,0,1,0.4451827,0,0.821785714,0.162867769,0,0.311825389,0.311825389,CL
341,1,0.178213768,0,9.75,0,0.560094013,1,0,0,0.391791613,0,0,0,0,0.309661433,0.309661433,CL
808,1,0.202880262,0,7.428571429,0,0.736693229,1,0,0,0.403335337,0,0,0,0,0.305762976,0.305762976,CL
447,1,0.175485207,0,9.916785714,0,0.57286635,1,0,0,0.429389032,0,0,0,0,0.305387989,0.305387989,CL
547,0,0.074053855,0,0,0,0.628478952,1,0,1,0.376275451,0,2.142321429,0.303316755,0,0,0.303316755,MF
776,1,0.305765744,0,3.148928571,0,0.613022916,1,0,0,0.337903415,0,0,0,0,0.294401803,0.294401803,CL
682,1,0.176407749,0,9.392857143,1,0.655829525,1,0.214285714,0,0.494603678,0,0,0,0.092166935,0.292302841,0.292302841,CL
703,1,0.371762728,0,2.107142857,0,0.464834575,0,0,0,0.554167086,1,0,0,0,0.291223001,0.291223001,CL
1027,0,0.108315962,0,0,1,0.569862689,1,0.892857143,0,0.458081694,0,0,0,0.289949539,0,0.289949539,CC
947,1,0.132383189,0,16.33892857,0,0.547737243,1,0,0,0.432277398,0,0,0,0,0.286344769,0.286344769,CL
911,1,0.510908383,1,1.071428571,0,0.465100653,0,0,1,0.39618126,0,1.269642857,0.199282624,0,0.279672188,0.279672188,CL
95,1,0.214433253,0,6.071428571,0,0.613074133,1,0,0,0.453932602,0,0,0,0,0.279174121,0.279174121,CL
1059,0,0.097674326,0,0,0,0.628298325,1,0,1,0.444025641,0,1.368928571,0.269896273,0,0,0.269896273,MF
86,0,0.496003681,0,0,0,0.58838984,1,0,1,0.429706923,0,1.457321429,0.269091544,0,0,0.269091544,MF
1238,1,0.141733212,0,12.6725,0,0.59568982,1,0,0,0.447108067,0,0,0,0,0.254569023,0.254569023,CL
860,1,0.166565784,0,9.107142857,0,0.689558675,1,0,0,0.311238204,0,0,0,0,0.252670031,0.252670031,CL
977,0,0.1112606,0,0,0,0.622376587,1,0,1,0.416954131,0,1.429642857,0.248544479,0,0,0.248544479,MF
48,0,0.209954204,0,0,1,0.520866321,1,0.893928571,0,0.571493071,1,0,0,0.242524363,0,0.242524363,CC
946,0,0.449572326,0,0,1,0.607985746,1,0.644285714,0,0.313352988,0,0,0,0.238158067,0,0.238158067,CC
1158,0,0.148001717,0,0,0,0.756525022,1,0,1,0.379066347,0,1.65625,0.237988708,0,0,0.237988708,MF
906,1,0.335319092,0,2.107142857,0,0.65993782,1,0,0,0.479323901,0,0,0,0,0.236924812,0.236924812,CL
185,0,0.154121773,0,0,0,0.535761538,1,0,1,0.390808519,0,1.545357143,0.236024403,0,0,0.236024403,MF
1306,0,0.215599189,0,0,1,0.513046977,1,0.893928571,0,0.537214582,1,0,0,0.235297376,0,0.235297376,CC
561,1,0.211773732,0,5.214285714,0,0.501716309,1,0,0,0.340685387,0,0,0,0,0.233850879,0.233850879,CL
970,1,0.191910305,0,6.321428571,0,0.693209188,1,0,0,0.550330139,1,0,0,0,0.232815467,0.232815467,CL
480,1,0.145979025,0,10.71428571,0,0.565511607,1,0,0,0.444955622,0,0,0,0,0.228320096,0.228320096,CL
37,0,0.183300904,0,0,1,0.585883109,1,0.642857143,0,0.438656995,0,0,0,0.220666511,0,0.220666511,CC
1506,1,0.348815628,0,1.785714286,0,0.619339372,1,0,0,0.403568915,0,0,0,0,0.21727204,0.21727204,CL
884,1,0.154325561,0,9.029642857,0,0.619898304,1,0,0,0.413876304,0,0,0,0,0.215053395,0.215053395,CL
582,1,0.149382825,0,9.589285714,0,0.562663505,1,0,0,0.373929507,0,0,0,0,0.213987101,0.213987101,CL
1058,1,0.088060499,0,27.32357143,0,0.671772039,1,0,0,0.451517292,0,0,0,0,0.211884773,0.211884773,CL
1536,0,0.213027489,0,0,0,0.566094463,1,0,1,0.383790122,0,1.375714286,0.20263564,0,0,0.20263564,MF
512,0,0.233640499,0,0,0,0.561822242,1,0,1,0.511593059,1,0.743035714,0.194472848,0,0,0.194472848,MF
859,1,0.214358117,0,4.166785714,0,0.683195281,1,0,0,0.322126,0,0,0,0,0.191461313,0.191461313,CL
1372,1,0.13496303,0,10.46428571,0,0.781007385,1,0,0,0.292374931,0,0,0,0,0.190607168,0.190607168,CL
1033,1,0.125669107,0,2.7025,0,0.63993782,1,0,1,0.409917341,0,1.129107143,0.189726387,0,0.042679838,0.189726387,MF
1492,0,0.540837291,1,0,0,0.532339466,1,0,1,0.479044693,0,0.815535714,0.187152249,0,0,0.187152249,MF
335,1,0.209365954,0,4.25,0,0.577164657,1,0,0,0.478517251,0,0,0,0,0.186294937,0.186294937,CL
881,1,0.161917621,0,6.664642857,0,0.651943545,1,0,0,0.338350189,0,0,0,0,0.174729047,0.174729047,CL
123,1,0.128466955,0,10.46107143,0,0.54690958,1,0,0,0.472015388,0,0,0,0,0.172646996,0.172646996,CL
1191,1,0.095626411,0,18.38285714,1,0.602082055,1,0.214285714,0,0.362842158,0,0,0,0.077679172,0.16810039,0.16810039,CL
613,0,0.476746467,0,0,1,0.433277872,0,0.892857143,0,0.322126,0,0,0,0.167615816,0,0.167615816,CC
1209,1,0.131762571,0,9.428571429,0,0.611592507,1,0,0,0.504463766,1,0,0,0,0.163692966,0.163692966,CL
445,0,0.434407091,0,0,0,0.342069448,0,0,1,0.344434993,0,1.368392857,0.162339922,0,0,0.162339922,MF
941,1,0.089656368,0,19.75,0,0.63445543,1,0,0,0.311238204,0,0,0,0,0.15875572,0.15875572,CL
1519,0,0.381519542,0,0,1,0.605443731,1,0.428571429,0,0.462870931,0,0,0,0.157098048,0,0.157098048,CC
1254,1,0.268435547,0,2.107142857,0,0.561318157,1,0,0,0.47745356,0,0,0,0,0.151835748,0.151835748,CL
178,0,1,1,0,0,0.615734493,1,0,1,0.309432193,0,1.581428571,0.151419069,0,0,0.151419069,MF
1415,0,0.037619912,0,0,1,0.673722686,1,0.321428571,1,0.467249625,0,0.498214286,0.108771245,0.145897154,0,0.145897154,CC
292,0,0.144908901,0,0,0,0.554989942,1,0,1,0.47474144,0,0.64125,0.144524563,0,0,0.144524563,MF
34,0,0.118975858,0,0,0,0.504259899,1,0,1,0.484517496,0,0.601071429,0.141105848,0,0,0.141105848,MF
279,1,0.179831239,0,4.214285714,0,0.683195281,1,0,0,0.330348698,0,0,0,0,0.136286942,0.136286942,CL
767,0,0.215329999,0,0,0,0.517305012,1,0,1,0.444359358,0,0.686964286,0.135644697,0,0,0.135644697,MF
714,0,0.071035394,0,0,1,0.787156389,1,0.214285714,0,0.267682615,0,0,0,0.132774681,0,0.132774681,CC
215,1,0.101962977,0,12.51178571,0,0.540522541,1,0,0,0.401705432,0,0,0,0,0.130078139,0.130078139,CL
269,1,0.100928726,0,12.54785714,0,0.736525022,1,0,0,0.379066347,0,0,0,0,0.127820099,0.127820099,CL
557,1,0.231237243,0,2.380714286,0,0.572404102,1,0,1,0.513676795,1,0.396428571,0.104603169,0,0.12729837,0.12729837,CL
1291,1,0.106829254,0,11.10142857,0,0.604719949,1,0,0,0.498600696,0,0,0,0,0.126694937,0.126694937,CL
132,0,0.06181424,0,0,0,0.79479225,1,0,1,0.292374931,0,1.473214286,0.125934924,0,0,0.125934924,MF
591,0,0.468296323,0,0,1,0.219821624,0,1.786785714,1,0.482214452,0,0.522857143,0.121580378,0.086340249,0,0.121580378,MF
1115,1,0.096862525,0,12.86214286,0,0.655082238,1,0,0,0.322126,0,0,0,0,0.12067711,0.12067711,CL
1411,0,0.14669631,0,0,0,0.576991711,1,0,1,0.379239695,0,0.799642857,0.115006832,0,0,0.115006832,MF
527,1,0.205439945,0,2.678571429,0,0.677598629,1,0,1,0.394406064,0,0.656607143,0.102139275,0,0.113050636,0.113050636,CL
922,1,0.160920414,0,4.214285714,0,0.602777404,1,0,0,0.325901811,0,0,0,0,0.109130528,0.109130528,CL
1574,1,0.166319497,0,3.943571429,0,0.642712641,1,0,0,0.322126,0,0,0,0,0.109087763,0.109087763,CL
327,1,0.091258941,0,13,0,0.694874714,1,0,0,0.340936687,0,0,0,0,0.108266525,0.108266525,CL
533,0,0.222120247,0,0,0,0.574808713,1,0,1,0.486646742,0,0.447321429,0.105936921,0,0,0.105936921,MF
192,1,0.121609161,0,6.857142857,0,0.677779256,1,0,0,0.427782223,0,0,0,0,0.101408833,0.101408833,CL
1275,0,0.244056437,0,0,0,0.628092037,1,0,1,0.322126,0,0.969821429,0.100633676,0,0,0.100633676,MF
520,0,0.041007634,0,0,1,0.682158214,1,0.214285714,0,0.47426284,0,0,0,0.099715678,0,0.099715678,CC
990,1,0.102687665,0,9.318214286,0,0.702613831,1,0,0,0.378090857,0,0,0,0,0.0982583,0.0982583,CL
950,0,0.360124743,0,0,0,0.573022543,1,0,1,0.391791613,0,0.601428571,0.092319687,0,0,0.092319687,MF
658,1,0.119675595,0,6.233928571,1,0.655659911,1,0.214285714,0,0.373929507,0,0,0,0.092119268,0.089283871,0.092119268,CC
499,0,0.288880772,0,0,0,0.529732982,1,0,1,0.398517251,0,0.570178571,0.09055348,0,0,0.09055348,MF
1590,1,0.136458796,0,4.607142857,0,0.580878691,1,0,0,0.481229372,0,0,0,0,0.085789621,0.085789621,CL
642,1,0.076368545,0,14.55821429,0,0.576061877,1,0,0,0.54024983,1,0,0,0,0.084905758,0.084905758,CL
234,0,0.291720518,0,0,1,0.628457716,1,0.214285714,0,0.409706923,0,0,0,0.084634093,0,0.084634093,CC
1224,0,0.278497295,0,0,1,0.628323818,1,0.214285714,0,0.443314062,0,0,0,0.084598033,0,0.084598033,CC
348,1,0.094509661,0,8.321428571,0,0.661930033,1,0,0,0.388723828,0,0,0,0,0.074327633,0.074327633,CL
118,1,0.080111373,0,11.3825,0,0.609004632,1,0,0,0.387273263,0,0,0,0,0.073050973,0.073050973,CL
1055,0,0.373054592,0,0,0,0.593354471,1,0,1,0.375567424,0,0.516428571,0.07284271,0,0,0.07284271,MF
762,0,0.176989229,0,0,1,0.578038764,1,0.214285714,0,0.517403999,1,0,0,0.071599031,0,0.071599031,CC
993,0,0.217670192,0,0,0,0.576692398,1,0,1,0.508293308,1,0.274642857,0.070957302,0,0,0.070957302,MF
503,1,0.18276194,0,2.107142857,0,0.578571895,1,0,0,0.429706923,0,0,0,0,0.070382632,0.070382632,CL
1505,0,0.262275446,0,0,1,0.571543637,1,0.214285714,0,0.33670415,0,0,0,0.069999028,0,0.069999028,CC
973,0,0.131451632,0,0,0,0.627609396,1,0,1,0.317679113,0,0.686428571,0.069274384,0,0,0.069274384,MF
875,0,0.311875334,0,0,0,0.534989942,1,0,1,0.48945207,0,0.282321429,0.067633861,0,0,0.067633861,MF
156,1,0.064039742,0,16.31785714,0,0.651928232,1,0,0,0.402800171,0,0,0,0,0.066920978,0.066920978,CL
398,0,0.993203098,1,0,0,0.793249691,1,0,1,0.261816241,0,0.970178571,0.066503553,0,0,0.066503553,MF
515,1,0.070707995,0,13.03392857,0,0.70466192,1,0,0,0.284152232,0,0,0,0,0.065164697,0.065164697,CL
1346,0,0.164377242,0,0,1,0.5501959,1,0.214285714,0,0.480687955,0,0,0,0.064867613,0,0.064867613,CC
1561,1,0.123224108,0,4.214285714,0,0.659899412,1,0,0,0.424297275,0,0,0,0,0.063990476,0.063990476,CL
1403,1,0.060840942,0,17.21428571,0,0.712132352,1,0,0,0.51833163,1,0,0,0,0.063720748,0.063720748,CL
501,1,0.063007403,0,15.95214286,0,0.719999651,1,0,0,0.451025437,0,0,0,0,0.063328936,0.063328936,CL
1166,0,0.175686154,0,0,0,0.521265584,1,0,1,0.411791613,0,0.319821429,0.054232866,0,0,0.054232866,MF
47,1,0.106116304,0,4.496071429,0,0.66177384,1,0,0,0.369499549,0,0,0,0,0.050628777,0.050628777,CL
209,0,0.110256018,0,0,0,0.587686322,1,0,1,0.428731433,0,0.260714286,0.04792206,0,0,0.04792206,MF
422,1,0.210593338,0,1.071428571,0,0.70877652,1,0,0,0.386575982,0,0,0,0,0.047517379,0.047517379,CL
1495,1,0.087389812,0,5.920357143,0,0.765735676,1,0,0,0.394315046,0,0,0,0,0.045213644,0.045213644,CL
683,0,0.130538727,0,0,0,0.620118447,1,0,1,0.481541052,0,0.192321429,0.044595836,0,0,0.044595836,MF
600,1,0.06387689,0,10.92857143,0,0.563724113,1,0,0,0.512298766,1,0,0,0,0.044591381,0.044591381,CL
36,0,0.13360579,0,0,0,0.712407342,1,0,1,0.429577177,0,0.238035714,0.04392629,0,0,0.04392629,MF
1467,1,0.092867399,0,5.071428571,0,0.620178352,1,0,0,0.407273263,0,0,0,0,0.043737795,0.043737795,CL
